"action","old_path","new_path","sha256","bytes","reason"
"moved","gen_26_05/03_process_boards/trixig_260526_u073_delfunksjonar.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u073_delfunksjonar.png","28f7167ad121a8342f0fdfa962040c1d8acf56e10b55cb5ec700a1e70a1609e4","1235042","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u061_forbodne-rom.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u061_forbodne-rom.png","ca6d73819ccb9e9851cd17c68f12a1405649f771c36e7d0269897ef773a344c1","1478271","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u035_variant-panels.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u035_variant-panels.png","c6260ba679261882e8f2592d3a0783656e86b3fcdaa2dcdf38288bc6951b5306","1343855","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u038_feature-matrix.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u038_feature-matrix.png","d1d89e85446d0a7b9f1e578b79e28c755c23bb4588aee12a849ac29d3db972a6","1520075","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u072_sectioned-form.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u072_sectioned-form.png","b3168470b4df4149572d5bd630591e90eef829f2bde86ba6c7ab84dd6b1d0a58","1422694","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u054_tjalve-modell.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u054_tjalve-modell.png","52e12207a710b5f151cc5c851bc5158e2634682fd76258db55b530a20432546d","927402","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u042_tjalve-overview.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u042_tjalve-overview.png","2c825df98d2d1f16261e2589172ad174f977cb043ada52e17e55ea6c2c648525","1342064","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u049_handle-variants.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u049_handle-variants.png","ba125286bbdc379ffe3ed654c04e01986078841f68f9bcefab4116915e5eedab","1253065","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u140_light-form-grid.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u140_light-form-grid.png","9289ccfb7d2041081b345280a0da2f063560bcd5d6f22ee61858d4e8be76c149","1640241","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u043_tjalve-form-grid.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u043_tjalve-form-grid.png","6807c16852c4d5b38edaa9b35d44b17106975d5d642b1ac86fce647a8684e140","1447676","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u045_cutaway-variants.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u045_cutaway-variants.png","059b9d105ff65b114c120c83e61735d816a1c10cce833cdc9b1560ad9a1e75d5","1277987","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u046_shell-components.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u046_shell-components.png","5b06643b81648e62162811ab54faf9894e932eda60db43252994502852e17118","1501510","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u051_outline-variants.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u051_outline-variants.png","6b5801f92305aaa94ff5357b393f8f1a949e9c481c33e91ff5659cbc49ce1e01","1310056","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u064_form-lineup-wide.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u064_form-lineup-wide.png","92b6453adbc6a844f3261ab95d23e7d9fbbcb907a1e6c9e69793e0b7a13175a7","1152944","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u068_internal-layouts.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u068_internal-layouts.png","af1e6a3cf1fd33935da14edafc5636f91385102ec13f8288a1c962c599d55bc1","1446633","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u070_battery-sequence.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u070_battery-sequence.png","06c39272012f5a999b9b16511ed3ada5f5d5925cd24c4e835b7ac4a4bb399482","1404343","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u131_form-family-grid.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u131_form-family-grid.png","3c54a9b96582df9385239d4c08b0dec1a04e8969659db245ac72e8b50e6e4945","1778383","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u059_to-hovudelement.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u059_to-hovudelement.png","ec3cdfa2ab15c7e928f8daa66dd95125799759bbdc27c8c4447e5684f9c7ab60","946648","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u024_top-pack-view.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u024_top-pack-view.png","a7729e2ffbd5ca5750d33d49385659b6cab5b751e1e7db6b85ba5068c18a76d5","941689","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u034_component-layouts.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u034_component-layouts.png","65b148606f387c362d57f313e53e42f119b0132c3b710f6ae9d0fdf868c36d96","1526451","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u036_sequence-variants.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u036_sequence-variants.png","5905e515ba7792c8fea5ac79a2a1a809a4c3ad34ec2eb1e3c4c03416f1666c05","1377333","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u071_position-variants.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u071_position-variants.png","362f23bf4397f802ee406bcae1d8888742e00b1ee086e97ad4938bfe6d8b4efb","1417430","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u079_delingsstrategiar.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u079_delingsstrategiar.png","a3997a0c08e142a20dd8f96f8e294cf44b54430a6c4afaf9af13aff760480ea5","1541521","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u123_tjalve-to-element.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u123_tjalve-to-element.png","55ae71854f4e226988799408b3a477b908ce4cd2f32bdbf5bb66e1c5aa91a37e","1375346","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u055_grunneigenskapar.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u055_grunneigenskapar.png","5b6c7641bf4b5ea839ca48068959f8592616da80a7856905ef70e806d266968e","1266369","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u060_tre-hovudelement.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u060_tre-hovudelement.png","7de231b9a730f733b799830cf3a963ce18355d8a80c0c627b2f303c896df1716","1293310","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u089_geometry-overlay.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u089_geometry-overlay.png","c0456398085787f417da70d299be5dfd835112200c292e08ec101f64d78a0f04","1647348","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u090_structure-matrix.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u090_structure-matrix.png","33742a2e8ede0f48ef2935e9ed0e47565b7076bcc04e26bbf79be92632e0c569","1776416","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u141_full-form-catalog.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u141_full-form-catalog.png","7a9c5526db2b4e98d5ca6f48d3c33e29799ce0bcc78fef6a519a3d013254050f","1654092","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u032_wireframe-overview.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u032_wireframe-overview.png","e233ed7364f5182194f333f2d986f175526c566de22962faececfae2749958c3","898370","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u039_cutaway-hero-board.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u039_cutaway-hero-board.png","dd1e712f05f66156419479398e9dfc07c04896ca1fa454111de848c4c49945f8","1500825","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u065_element-variations.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u065_element-variations.png","0ba79ffd1c77919b5e830f8f3267090691208e8a95f7db18d0005e8507276865","1213360","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u066_outline-components.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u066_outline-components.png","4b23024486bb067b18c703152550a71a74d3f9b42ffe0c554a98d41e8e206529","893332","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u069_structure-variants.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u069_structure-variants.png","5bb25d8cbbec9d83159cc34aa3b87617d36f5e57d21937f3a19dcbf60f776cb2","1203179","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u062_sok-vurdering-val.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u062_sok-vurdering-val.png","55be5300448593d4ee3cb93f1444a26f0eb63813a207e996bdaded3bf6a68970","1292180","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u081_valde-eigenskapar.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u081_valde-eigenskapar.png","7c26b2f839a9e6a762cd57a94308c2b67c6dd1190475099bafb59f1c9d0c6f1d","1436501","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u082_context-selection.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u082_context-selection.png","d545c0e427051269688139d0c658956b490cce1e19e2141103dda7fac3cf4c4c","1498576","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u083_form-variant-grid.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u083_form-variant-grid.png","a6b8b5b02e88ef642160584fc0804fb3c9cc3f039ee12fcbc6af7c494a04b19d","1645295","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u096_grunnstruktur-val.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u096_grunnstruktur-val.png","27623334f3125c034f9de8120b19ed667cf929c8ef1c9b3412cb7f1dfcd64035","1081283","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u101_totalform-konsept.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u101_totalform-konsept.png","041a6bf27ce236ea1a3e258ac4c03688f0e79dca3b6e849f315b1397678a230b","1311740","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u003_black-rear-angle.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u003_black-rear-angle.png","680a5ff256241ebeecadeb99b41590f697a37dc90ee64736af868140e6295a1a","1181681","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u005_black-top-button.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u005_black-top-button.png","9d1f13a6d07a45855354bd5a28251418948c5bab789ef41cf73f3be3c75eab3e","1000888","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u007_black-rear-strap.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u007_black-rear-strap.png","9f8d3a69684290314720b33e8e3ec7a9adcf285f4a668ec5eb84fd3222b38347","1117032","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u022_front-pack-view.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u022_front-pack-view.png","733861cc0caef82a0f1c11ab7615266a053619bde0311e9a01c3f17e69e524c7","892827","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u029_white-side-flat.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u029_white-side-flat.png","ca0cd9020e3aece7b534146312665a063f701bdf384932fafc1f2820eca2b103","1211044","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u033_assembly-flow-board.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u033_assembly-flow-board.png","13afea81ce4b8a2f24ca2634770ec5584ec416f00224114df923f51929bbc88d","967361","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u037_black-render-matrix.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u037_black-render-matrix.png","450c7f40fe3cf9791d9917d5e025cd90683cd9ae987964a92f8abb9c805c8eee","1338882","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u067_component-positions.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u067_component-positions.png","784fb683c049ccc0b3be22a55acdd3e89ed9c9c86107faf837408e5238332e82","1213871","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u077_forbodne-rom-detail.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u077_forbodne-rom-detail.png","5bdce99ba6c51688bac9ab2c2b8805b60d89d0ab921255c2051d64256bb4f553","1553775","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u122_tjalve-six-to-three.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u122_tjalve-six-to-three.png","31e8ef75e2ceae3b992d62632273b42342c0374f54760425a9cf4ac5cc4ea235","1279450","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u088_section-comparison.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u088_section-comparison.png","a8833fbb04186316e3816cf843892346fd051b3318631703ff00e4090fed560a","1709300","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u091_profile-comparison.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u091_profile-comparison.png","f24c8e2e6c579c06cb288c159fd073a19b3a8fdccdfbcc5952e384654c377b12","1702170","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u115_pistol-capsule-grid.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u115_pistol-capsule-grid.png","34404cf6c6871df84f6d2521b2a204ba4725eefc728c298d5296dba937462525","1846466","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u152_faceted-capsule-set.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u152_faceted-capsule-set.png","a1b25487bc5a74af9aa26333908c0a3f8d77932ac561eb6925e11e2f4210abe3","2021153","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u001_black-side-grip-a.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u001_black-side-grip-a.png","a816a8c2bd3e77bd3dc38aef3439a017e8ddf18b290b4c0e84e7651456e649e6","1248715","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u002_black-side-grip-b.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u002_black-side-grip-b.png","aff5350255589e130507d5ffb661f09f4c9134a71c764390763f823aa658524b","1245183","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u014_black-rear-simple.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u014_black-rear-simple.png","6e73dd8506c1ee1dbef4f32c925a4ba5799ce4479649123062991059da99396a","1324810","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u130_perspective-analysis.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u130_perspective-analysis.png","c3258eaa29bffde4b3ebb88b292b9b8f988e82d19a82003375d3487bbc8d5aba","1836215","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u087_grip-angle-variants.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u087_grip-angle-variants.png","53e5cf4cb5832a64b8c84055b68ec82ab58d012eb29868a5018ee83438038178","1707981","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u094_model-grunnstruktur.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u094_model-grunnstruktur.png","d6fd0aca88f59787c1ad98e02ff1b57244e08228ea85a2443fc264650949d5c0","1536783","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u097_batteritilgang-dims.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u097_batteritilgang-dims.png","b8b497df36133460ca51c8ec7b09b15cd2d98437441a619f5e751553556dbb5b","1116117","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u116_curved-body-overview.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u116_curved-body-overview.png","3bd50d0b18a3e65063581ace491aa2fad8d240d18d6a8e43516e21e5d2909cb0","1431169","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u120_mixed-render-catalog.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u120_mixed-render-catalog.png","eb3f576dd730d167b8e6c7ca1fe9fd618ce7f03c925e32a64e6e40cc715cd02e","1618595","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u136_black-variant-lineup.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u136_black-variant-lineup.png","40bfd96d8b752bfe4ab4276615b906adf3d6f84b80bfb7c1068f731e7cb46b2b","1371290","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u139_dark-olive-form-grid.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u139_dark-olive-form-grid.png","a7fea050c8d0cd5838967319a7a4eb3edd12f2b09096e7c229f7f4a4e9d4744d","1517874","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u145_pistol-variant-board.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u145_pistol-variant-board.png","2dae05a31c6ac659dc6f1ebe270e58f2e0482b3fe399c2ea62f2df8b8aba0fe5","1886519","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u148_capsule-options-grid.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u148_capsule-options-grid.png","18c5257fcf9effd960b41710597fe5959e5c3458f81dc778bcdab1eec01825da","2225549","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u149_capsule-arc-variants.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u149_capsule-arc-variants.png","431ac95279b9c7095e837e1a09d34ebfaef9e2f277c0bce1e7aeef95402163b9","1948932","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u220_dark-boxy-side.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u220_dark-boxy-side.png","2299a1fa9fb92457224ef63f172f937b9b683dc4eb97b0b5a81618efc8cc49e8","967992","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u222_dark-loop-body.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u222_dark-loop-body.png","e2b43ee7eec2d3e0f76bf7fc91d411591eaaf8dc0a32f24b3cdbbae70010a001","875938","move_generated_batch"
"moved","gen_26_05/08_variant_renders_dark/trixig_260526_u224_dark-tall-body.png","assets/generated/gen_26_05/08_variant_renders_dark/trixig_260526_u224_dark-tall-body.png","b072b0d002ba7f465d03de597b810d0555543baf8e54b19d6ce188224d126c75","940863","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u006_black-front-nozzle.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u006_black-front-nozzle.png","8df9c1e642192db5d7e6968dc83e420d6a71b8064f965fa90a5770dba0e6c52d","1000291","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u012_black-rounded-side.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u012_black-rounded-side.png","ada775713704bd947ba66623faf72614d902e500db5544f43fd7ac6fb9f24500","975185","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u015_black-side-trigger.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u015_black-side-trigger.png","672d47a77b3578f7c3c9488c152881a45df940c58adba0c751aa37dd3c784744","1469871","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u023_white-side-pack-a.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u023_white-side-pack-a.png","bbfdcc4932173e5f191a7eb107829343c93d987a96aeb3f601f233caabdeb860","964501","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u025_white-side-angled.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u025_white-side-angled.png","b8365fa803d30c8f002cf1b8e7982330c48cb92d533d21aedb16a92ebff783ec","1078630","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u026_white-side-pack-b.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u026_white-side-pack-b.png","9cc3d14dbbe036a8cb7656c00b62ea444970e5a69f8fc58c0d1155cfe2efbc74","982230","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u031_white-side-pack-c.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u031_white-side-pack-c.png","ef8624e394cadac77a058f14bda753e65f506bd864fad361d619b8e9780a4208","1041050","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u078_kvantifisert-struktur.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u078_kvantifisert-struktur.png","b30826ec88e6fd3fb03cab925987c7288e8beb4cc9f489ae84a92502e0d770f0","1373066","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u080_seks-totalformkonsept.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u080_seks-totalformkonsept.png","db3dfd45687d2f2b12cb19c994e6271fb2d9b09f0b7378ec82524ff37915d45d","1245096","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u133_comparison-storyboard.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u133_comparison-storyboard.png","278dd2b87a14df6014c0192f030e65b9a3639ea9cd6cb640743158b090480be3","1972649","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u053_trixig-plus-overview.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u053_trixig-plus-overview.png","578201b575bf6899fa01a3938e7547601ef3396749c1b7c807af66dd2f5f5e3c","1139190","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u058_six-to-one-selection.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u058_six-to-one-selection.png","6001722d830328c5d2929a3a6d2d01a20faa64462ff8ba27a4841dcc5b96532d","1410269","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u092_hovudfunksjon-render.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u092_hovudfunksjon-render.png","d80d8fc8200af85402f1c423e0a9cee2d14901c11acf75304c1843bf9f93def7","1486357","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u093_delfunksjonar-render.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u093_delfunksjonar-render.png","504225bd83753453a8adcdf9054141c51f3443a9aea87ea2f80899134ed7f3c2","1537203","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u098_batteritilgang-forms.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u098_batteritilgang-forms.png","bbb9734ae2d64ae5a83b94d5d77cbce5a3daa8366d965dcae3aa36113bc648e1","1326572","move_generated_batch"
"moved","gen_26_05/04_decision_boards/trixig_260526_u100_totalform-directions.png","assets/generated/gen_26_05/04_decision_boards/trixig_260526_u100_totalform-directions.png","c3e995bbb7bf51cbd0a21922a70a8fada4dbf24a0147869ba631ce01cd0aa697","1347086","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u112_soft-capsule-sketches.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u112_soft-capsule-sketches.png","75101f30cf5411c45ed03bb7ef340aa33a9e0973a827538d7d66f675768cae44","1503292","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u113_screwdriver-form-grid.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u113_screwdriver-form-grid.png","e43656df8905fdbc3de3bf51c21f0c9e84efb8294a423c063b67f7b7692be376","1648713","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u114_capsule-exploded-grid.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u114_capsule-exploded-grid.png","7c339ac0a0f05815e1cfac69de992b36197aa97554a6646ebea29aec6691ad17","1893178","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u118_soft-black-hero-board.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u118_soft-black-hero-board.png","013e8aa5a66400391689a70767f721c9bbb864c7360e6aae61fd1aa910f9782c","1358261","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u119_white-pistol-exploded.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u119_white-pistol-exploded.png","f30c60ddcb48ce3d944c7dd1d35309988309a42b364f0134870560120c6dd75e","1130926","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u121_black-render-overview.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u121_black-render-overview.png","b02b4607f60c88252032190c386d9bca0f96cbd892676e85852bd80951a0b6bd","1323741","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u147_capsule-render-lineup.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u147_capsule-render-lineup.png","92b6e1574856612ee314687e871f786bd4c0890825f2eaedbf989592b3be290e","1831043","move_generated_batch"
"moved","gen_26_05/06_ideation_grids/trixig_260526_u150_capsule-long-variants.png","assets/generated/gen_26_05/06_ideation_grids/trixig_260526_u150_capsule-long-variants.png","6695730a34b3d4782c9d3ae24efc56782b51dce3cb73a7583fd421fb2fe2ae60","1960301","move_generated_batch"
"moved","gen_26_05/07_variant_renders_light/trixig_260526_u214_oval-loop-side.png","assets/generated/gen_26_05/07_variant_renders_light/trixig_260526_u214_oval-loop-side.png","f38faaf7868eac5e530d816cc7b4b6d017e246c65c10d1a837dbd3e3298270c0","1344484","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u010_black-side-simple-a.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u010_black-side-simple-a.png","013f6fde1293bfa649ee7f69d0ce416b24e14d70730c6fcd47253d5b955447a9","945289","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u011_black-side-simple-b.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u011_black-side-simple-b.png","75ec9a8170e8f344e9b4b78fbc1fad73eecd7b2676b855834aebad292e1de37f","1079296","move_generated_batch"
"moved","gen_26_05/01_reference_renders/trixig_260526_u013_black-front-control.png","assets/generated/gen_26_05/01_reference_renders/trixig_260526_u013_black-front-control.png","e4b941c7836d440729c7ff5b5e4833f2a26faf9960b7184b65e3b4e5379cfd15","904772","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u008_black-cutaway-side.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u008_black-cutaway-side.png","5080a4933ccd0c26605d19f01fa91c9d89c3717dbb353a814c8991e8bcf1b390","1270845","move_generated_batch"
"moved","gen_26_05/02_mechanics_cutaways/trixig_260526_u027_white-side-battery.png","assets/generated/gen_26_05/02_mechanics_cutaways/trixig_260526_u027_white-side-battery.png","1be9ab9f847f5d9706b1ec59eb95e2c026da02880666eee85aa3762495ba09f3","1066716","move_generated_batch"
"moved","gen_26_05/03_process_boards/trixig_260526_u063_search-criteria-panels.png","assets/generated/gen_26_05/03_process_boards/trixig_260526_u063_search-criteria-panels.png","84a10fc601ccc8c95b645c32cbc362497603a1bcb520164829e14365984237da","921604","move_generated_batch"
